"","datetime","date","time","depth.m","temp.c","sal.pss","do.mgl","do.sat","ph","turbidity.fnu","fdom.qsu","chlorophyll.ugl"
"16727",2020-01-23 17:00:00,2020-01-23,"17:00:00",0.266,9.172,0.2,9.78,85.1,6.31,53.76,58.69,3.9
"16827",2020-01-23 17:30:00,2020-01-23,"17:30:00",0.247,9.184,0.2,9.79,85.2,6.3,35.89,58.66,3.6
"16927",2020-01-23 18:00:00,2020-01-23,"18:00:00",0.241,9.193,0.19,9.82,85.4,6.31,83.37,49.32,4.19
"17027",2020-01-23 18:30:00,2020-01-23,"18:30:00",0.237,9.194,0.16,9.79,85.2,6.29,22.48,60.5,3.07
"17127",2020-01-23 19:00:00,2020-01-23,"19:00:00",0.23,9.189,0.15,9.79,85.2,6.28,23.23,60.58,2.93
"17227",2020-01-23 19:30:00,2020-01-23,"19:30:00",0.224,9.185,0.15,9.79,85.1,6.28,20.13,61.14,2.73
"17327",2020-01-23 20:00:00,2020-01-23,"20:00:00",0.219,9.18,0.13,9.78,85,6.29,29.39,60.48,2.65
"17427",2020-01-23 20:30:00,2020-01-23,"20:30:00",0.212,9.173,0.13,9.78,85,6.27,16.39,60.29,2.58
"17527",2020-01-23 21:00:00,2020-01-23,"21:00:00",0.206,9.166,0.13,9.78,85,6.27,15.13,60.04,2.51
"17627",2020-01-23 21:30:00,2020-01-23,"21:30:00",0.244,9.159,0.13,9.79,85.1,6.27,12.61,59.97,2.44
"17727",2020-01-23 22:00:00,2020-01-23,"22:00:00",0.506,9.163,0.12,9.72,84.5,6.25,10.99,59.73,2.22
"17827",2020-01-23 22:30:00,2020-01-23,"22:30:00",0.798,9.183,0.22,9.75,84.9,6.34,7.96,60.92,2.35
"17927",2020-01-23 23:00:00,2020-01-23,"23:00:00",1.127,9.242,0.41,9.85,86,6.42,15.43,60.04,2.69
"18027",2020-01-23 23:30:00,2020-01-23,"23:30:00",1.377,9.226,0.54,9.96,87,6.53,21.51,52.48,2.44
"18127",2020-01-24 00:00:00,2020-01-24,"0:00:00",1.571,9.148,0.45,10.12,88.1,6.61,25.28,46.19,2.16
"18227",2020-01-24 00:30:00,2020-01-24,"0:30:00",1.741,9.108,0.38,10.21,88.8,6.6,25.02,43.48,2.03
"18327",2020-01-24 01:00:00,2020-01-24,"1:00:00",1.813,9.057,0.32,10.34,89.7,6.63,26.67,39.97,1.85
"18427",2020-01-24 01:30:00,2020-01-24,"1:30:00",1.859,9.072,0.33,10.27,89.2,6.6,26.09,41.42,1.91
"18527",2020-01-24 02:00:00,2020-01-24,"2:00:00",1.755,9.189,0.45,9.99,87.1,6.53,17.43,52.43,2.13
"18627",2020-01-24 02:30:00,2020-01-24,"2:30:00",1.569,9.198,0.35,9.82,85.6,6.43,12.9,56.07,2.3
"18727",2020-01-24 03:00:00,2020-01-24,"3:00:00",1.34,9.207,0.33,9.78,85.2,6.4,10.06,59.95,2.37
"18827",2020-01-24 03:30:00,2020-01-24,"3:30:00",1.116,9.158,0.24,9.47,82.4,6.36,6.79,58.9,2.15
"18927",2020-01-24 04:00:00,2020-01-24,"4:00:00",0.93,9.125,0.19,9.43,81.9,6.37,6.67,59.47,2.17
"19027",2020-01-24 04:30:00,2020-01-24,"4:30:00",0.74,9.088,0.18,9.43,81.9,6.35,7.22,59.89,2.24
"19127",2020-01-24 05:00:00,2020-01-24,"5:00:00",0.564,9.062,0.2,9.53,82.7,6.31,9.47,58.19,2.31
"19227",2020-01-24 05:30:00,2020-01-24,"5:30:00",0.426,9.055,0.13,9.68,83.9,6.29,11.7,54.74,2.13
"19327",2020-01-24 06:00:00,2020-01-24,"6:00:00",0.331,9.049,0.14,9.78,84.8,6.32,23.18,49.88,2.48
"19427",2020-01-24 06:30:00,2020-01-24,"6:30:00",0.288,9.045,0.14,9.85,85.4,6.36,85.71,37.14,4.07
"19527",2020-01-24 07:00:00,2020-01-24,"7:00:00",0.317,9.034,0.13,9.83,85.1,6.32,13.79,53.43,2.33
"19627",2020-01-24 07:30:00,2020-01-24,"7:30:00",0.449,9.031,0.13,9.81,85,6.32,8.65,54.76,2.16
"19727",2020-01-24 08:00:00,2020-01-24,"8:00:00",0.615,9.026,0.11,9.73,84.3,6.32,5.12,53.85,1.95
"19827",2020-01-24 08:30:00,2020-01-24,"8:30:00",0.843,9.042,0.19,9.79,84.9,6.36,7.79,54.61,1.99
"19927",2020-01-24 09:00:00,2020-01-24,"9:00:00",1.12,9.055,0.33,9.86,85.6,6.44,23.58,51.23,2.54
"20027",2020-01-24 09:30:00,2020-01-24,"9:30:00",1.387,9.083,0.33,9.75,84.7,6.44,12.59,57.19,2.38
"20127",2020-01-24 10:00:00,2020-01-24,"10:00:00",1.647,9.106,0.49,9.73,84.7,6.48,11,55.35,2.19
"20227",2020-01-24 10:30:00,2020-01-24,"10:30:00",1.874,9.062,0.47,10,86.9,6.54,14.66,46.86,1.75
"20327",2020-01-24 11:00:00,2020-01-24,"11:00:00",2.04,9.019,0.36,10.29,89.2,6.61,16.77,40.06,1.55
"20427",2020-01-24 11:30:00,2020-01-24,"11:30:00",2.173,9.028,1.46,10.39,90.8,6.62,22.94,35.09,2.72
"20527",2020-01-24 12:00:00,2020-01-24,"12:00:00",2.278,8.998,4.98,10.4,92.8,7.05,22.24,30.28,1.51
"20627",2020-01-24 12:30:00,2020-01-24,"12:30:00",2.305,8.944,6.82,10.42,94,7.25,21.41,18.92,1.24
"20727",2020-01-24 13:00:00,2020-01-24,"13:00:00",2.282,8.922,7.21,10.4,94.1,7.31,12.54,27.17,1.09
"20827",2020-01-24 13:30:00,2020-01-24,"13:30:00",2.154,9.005,5.64,10.35,92.9,7.16,16.21,29.92,1.28
"20927",2020-01-24 14:00:00,2020-01-24,"14:00:00",1.958,9.111,2.74,10.27,90.8,6.98,15.09,37.9,1.59
"21027",2020-01-24 14:30:00,2020-01-24,"14:30:00",1.662,9.235,1.01,9.98,87.4,6.72,10.95,53.28,2.1
"21127",2020-01-24 15:00:00,2020-01-24,"15:00:00",1.331,9.248,0.82,9.81,85.8,6.59,9.03,57.96,2.31
"21227",2020-01-24 15:30:00,2020-01-24,"15:30:00",1.026,9.254,0.32,9.71,84.7,6.64,7.9,62.07,2.54
"21327",2020-01-24 16:00:00,2020-01-24,"16:00:00",0.739,9.243,0.59,9.5,82.9,6.47,8.86,65.93,2.86
"21427",2020-01-24 16:30:00,2020-01-24,"16:30:00",0.466,9.245,0.26,9.55,83.2,6.51,16.01,65.24,3.19
"21527",2020-01-24 17:00:00,2020-01-24,"17:00:00",0.276,9.246,0.25,9.71,84.6,6.46,26.14,59.98,3.43
"21627",2020-01-24 17:30:00,2020-01-24,"17:30:00",0.21,9.245,0.24,9.77,85.1,6.45,37.99,55.96,3.55
"21720",2020-01-24 18:00:00,2020-01-24,"18:00:00",0.197,9.253,0.23,9.81,85.5,6.44,62,50.41,3.77
"21820",2020-01-24 18:30:00,2020-01-24,"18:30:00",0.191,9.278,0.2,9.83,85.7,6.43,25.21,57.35,2.68
"21920",2020-01-24 19:00:00,2020-01-24,"19:00:00",0.185,9.273,0.19,9.84,85.7,6.41,16.92,56.79,2.54
"22020",2020-01-24 19:30:00,2020-01-24,"19:30:00",0.186,9.268,0.18,9.85,85.8,6.43,42.23,49,2.97
"22120",2020-01-24 20:00:00,2020-01-24,"20:00:00",0.183,9.256,0.17,9.83,85.6,6.39,26.41,53.16,2.67
"22220",2020-01-24 20:30:00,2020-01-24,"20:30:00",0.179,9.236,0.16,9.84,85.7,6.39,12.83,55.2,2.27
"22320",2020-01-24 21:00:00,2020-01-24,"21:00:00",0.175,9.216,0.16,9.84,85.6,6.38,10.72,54.78,2.29
"22420",2020-01-24 21:30:00,2020-01-24,"21:30:00",0.168,9.202,0.14,9.82,85.4,6.39,9.73,54.04,2.13
"22520",2020-01-24 22:00:00,2020-01-24,"22:00:00",0.163,9.182,0.15,9.83,85.5,6.36,9.57,54.17,2.06
"22620",2020-01-24 22:30:00,2020-01-24,"22:30:00",0.339,9.171,0.14,9.81,85.3,6.4,6.29,54.11,2.03
"22720",2020-01-24 23:00:00,2020-01-24,"23:00:00",0.626,9.148,0.38,9.73,84.6,6.42,5.54,57.26,2.12
"22820",2020-01-24 23:30:00,2020-01-24,"23:30:00",0.92,9.158,0.47,9.86,85.9,6.52,12.41,56,2.38
"22920",2020-01-25 00:00:00,2020-01-25,"0:00:00",1.235,9.099,0.56,10.12,88.1,6.7,23.4,42.01,1.94
"23020",2020-01-25 00:30:00,2020-01-25,"0:30:00",1.494,9.074,0.49,10.28,89.4,6.72,26.66,36.34,1.7
"23120",2020-01-25 01:00:00,2020-01-25,"1:00:00",1.654,9.072,0.51,10.27,89.3,6.73,23.56,36.49,1.69
"23220",2020-01-25 01:30:00,2020-01-25,"1:30:00",1.744,9.079,0.53,10.26,89.3,6.73,22.31,36.88,1.55
"23320",2020-01-25 02:00:00,2020-01-25,"2:00:00",1.772,9.071,0.54,10.25,89.1,6.74,21.48,37.07,1.53
"23420",2020-01-25 02:30:00,2020-01-25,"2:30:00",1.664,9.057,0.51,10.22,88.8,6.72,20.57,38.99,1.63
"23520",2020-01-25 03:00:00,2020-01-25,"3:00:00",1.518,9.062,0.53,10.13,88.1,6.69,17.42,43.76,1.78
"23620",2020-01-25 03:30:00,2020-01-25,"3:30:00",1.288,9.063,0.43,9.8,85.1,6.46,10.81,49.84,1.98
"23720",2020-01-25 04:00:00,2020-01-25,"4:00:00",1.08,9.039,0.17,9.71,84.2,6.51,6.66,51.13,1.92
"23820",2020-01-25 04:30:00,2020-01-25,"4:30:00",0.89,9.004,0.3,9.53,82.6,6.4,7.52,53.28,2.1
"23920",2020-01-25 05:00:00,2020-01-25,"5:00:00",0.687,8.943,0.22,9.37,81.1,6.44,5.65,52.24,1.96
"24020",2020-01-25 05:30:00,2020-01-25,"5:30:00",0.5,8.906,0.17,9.58,82.7,6.4,7.28,51.38,2.07
"24120",2020-01-25 06:00:00,2020-01-25,"6:00:00",0.337,8.881,0.16,9.73,84,6.4,11.21,51.14,2.08
"24220",2020-01-25 06:30:00,2020-01-25,"6:30:00",0.232,8.868,0.13,9.82,84.8,6.39,13.28,49.24,2.08
"24320",2020-01-25 07:00:00,2020-01-25,"7:00:00",0.194,8.859,0.13,9.86,85.1,6.4,12.4,48.91,2.06
"24420",2020-01-25 07:30:00,2020-01-25,"7:30:00",0.21,8.852,0.12,9.86,85,6.4,9.55,49,1.95
"24520",2020-01-25 08:00:00,2020-01-25,"8:00:00",0.277,8.848,0.11,9.86,85,6.42,7.27,49.11,1.97
"24620",2020-01-25 08:30:00,2020-01-25,"8:30:00",0.452,8.849,0.12,9.79,84.5,6.42,14.55,48.05,1.99
"24720",2020-01-25 09:00:00,2020-01-25,"9:00:00",0.669,8.825,0.28,9.53,82.2,6.46,5.36,60.81,2.47
"24820",2020-01-25 09:30:00,2020-01-25,"9:30:00",0.894,8.87,0.32,9.76,84.3,6.46,7.05,53.31,2.07
"24920",2020-01-25 10:00:00,2020-01-25,"10:00:00",1.199,8.93,0.37,9.56,82.7,6.48,9.21,53.83,2.07
"25020",2020-01-25 10:30:00,2020-01-25,"10:30:00",1.461,8.987,0.57,9.59,83.3,6.53,10.8,49.61,1.91
"25120",2020-01-25 11:00:00,2020-01-25,"11:00:00",1.71,8.995,0.5,9.85,85.5,6.6,10.47,42.53,1.48
"25220",2020-01-25 11:30:00,2020-01-25,"11:30:00",1.943,9.013,0.48,10.18,88.4,6.64,13.13,35.54,1.27
"25320",2020-01-25 12:00:00,2020-01-25,"12:00:00",2.086,9.029,0.63,10.35,89.9,6.68,13.89,32.17,1.04
"25420",2020-01-25 12:30:00,2020-01-25,"12:30:00",2.195,9.027,2.03,10.37,91,6.78,21.51,30.24,1.1
"25520",2020-01-25 13:00:00,2020-01-25,"13:00:00",2.267,9.006,4.02,10.38,92.2,7.03,15.73,27.9,1.05
"25620",2020-01-25 13:30:00,2020-01-25,"13:30:00",2.238,8.998,4.29,10.36,92.1,7.09,14.16,27.5,1.07
"25720",2020-01-25 14:00:00,2020-01-25,"14:00:00",2.122,9.05,3.03,10.34,91.3,7.01,13.04,30.54,1.04
"25820",2020-01-25 14:30:00,2020-01-25,"14:30:00",1.909,9.083,2.64,10.25,90.3,6.86,12.95,32.32,1.14
"25920",2020-01-25 15:00:00,2020-01-25,"15:00:00",1.626,9.145,0.58,9.9,86.3,6.75,8.09,50.37,1.94
"26020",2020-01-25 15:30:00,2020-01-25,"15:30:00",1.327,9.154,0.54,9.75,84.9,6.62,6.26,54.23,2.08
"26125",2020-01-25 16:00:00,2020-01-25,"16:00:00",1.015,9.142,0.41,9.69,84.4,6.55,6.52,56.73,2.37
"26220",2020-01-25 16:30:00,2020-01-25,"16:30:00",0.73,9.107,0.36,9.6,83.5,6.56,6.78,61.92,2.73
"26320",2020-01-25 17:00:00,2020-01-25,"17:00:00",0.459,9.076,0.3,9.5,82.5,6.48,14.5,64.99,3.24
"26420",2020-01-25 17:30:00,2020-01-25,"17:30:00",0.241,9.078,0.24,9.69,84.1,6.52,19.52,62.32,3.37
"26520",2020-01-25 18:00:00,2020-01-25,"18:00:00",0.154,9.084,0.23,9.78,84.9,6.51,18.67,59.87,3.18
"26620",2020-01-25 18:30:00,2020-01-25,"18:30:00",0.129,9.083,0.22,9.81,85.2,6.49,16.9,59.68,3.03
"26720",2020-01-25 19:00:00,2020-01-25,"19:00:00",0.111,9.083,0.19,9.82,85.3,6.47,11.73,58.95,2.72
"26820",2020-01-25 19:30:00,2020-01-25,"19:30:00",0.103,9.071,0.18,9.83,85.3,6.47,11.02,58.03,2.54
"26920",2020-01-25 20:00:00,2020-01-25,"20:00:00",0.085,9.048,0.18,9.84,85.3,6.45,9.73,57.27,2.44
"27020",2020-01-25 20:30:00,2020-01-25,"20:30:00",0.071,9.028,0.16,9.84,85.3,6.46,7.9,56.07,2.28
"27125",2020-01-25 21:00:00,2020-01-25,"21:00:00",0.069,9,0.16,9.85,85.3,6.45,9.17,55.65,2.26
"27220",2020-01-25 21:30:00,2020-01-25,"21:30:00",0.061,8.979,0.15,9.85,85.3,6.45,8.71,54.57,2.18
"27320",2020-01-25 22:00:00,2020-01-25,"22:00:00",0.049,8.958,0.15,9.86,85.3,6.45,10.92,52.57,2.24
"27420",2020-01-25 22:30:00,2020-01-25,"22:30:00",0.051,8.936,0.13,9.87,85.3,6.45,8.28,52.52,2.01
"27520",2020-01-25 23:00:00,2020-01-25,"23:00:00",0.228,8.911,0.15,9.87,85.2,6.49,12.48,49.71,2.16
"27620",2020-01-25 23:30:00,2020-01-25,"23:30:00",0.521,8.887,0.22,9.89,85.4,6.55,10.76,51.99,2.18
"27720",2020-01-26 00:00:00,2020-01-26,"0:00:00",0.801,8.782,0.54,10.04,86.7,6.62,15.25,54.17,2.42
"27820",2020-01-26 00:30:00,2020-01-26,"0:30:00",1.131,8.796,0.46,10.36,89.5,6.79,20.63,38.22,1.68
"27919",2020-01-26 01:00:00,2020-01-26,"1:00:00",1.394,8.819,0.45,10.41,89.9,6.81,19.1,37.33,1.6
"28019",2020-01-26 01:30:00,2020-01-26,"1:30:00",1.632,8.846,0.49,10.41,90,6.8,17.19,37.51,1.49
"28119",2020-01-26 02:00:00,2020-01-26,"2:00:00",1.766,8.865,0.53,10.41,90,6.82,14.91,37.78,1.56
"28219",2020-01-26 02:30:00,2020-01-26,"2:30:00",1.818,8.851,0.51,10.37,89.7,6.8,15.02,39.09,1.59
"28319",2020-01-26 03:00:00,2020-01-26,"3:00:00",1.835,8.854,0.52,10.37,89.7,6.81,13.93,39.52,1.6
"28419",2020-01-26 03:30:00,2020-01-26,"3:30:00",1.664,8.836,0.48,10.39,89.8,6.81,15.63,38.55,1.53
"28519",2020-01-26 04:00:00,2020-01-26,"4:00:00",1.464,8.796,0.47,10.24,88.4,6.78,14.15,43.63,1.9
"28619",2020-01-26 04:30:00,2020-01-26,"4:30:00",1.242,8.804,0.41,9.98,86.1,6.67,12.05,47.43,2.04
"28719",2020-01-26 05:00:00,2020-01-26,"5:00:00",1.036,8.803,0.22,9.75,84,6.63,8.79,50.02,2.06
"28819",2020-01-26 05:30:00,2020-01-26,"5:30:00",0.853,8.798,0.21,9.55,82.3,6.58,7.64,52.37,2.18
"28919",2020-01-26 06:00:00,2020-01-26,"6:00:00",0.649,8.791,0.25,9.53,82.2,6.48,9.29,54.67,2.39
"29019",2020-01-26 06:30:00,2020-01-26,"6:30:00",0.47,8.808,0.16,9.57,82.5,6.42,9.87,53.16,2.3
"29119",2020-01-26 07:00:00,2020-01-26,"7:00:00",0.324,8.815,0.13,9.71,83.7,6.45,13.18,50.91,2.38
"29219",2020-01-26 07:30:00,2020-01-26,"7:30:00",0.225,8.816,0.14,9.8,84.5,6.41,17.74,49.92,2.59
"29319",2020-01-26 08:00:00,2020-01-26,"8:00:00",0.214,8.81,0.11,9.82,84.6,6.42,11.21,50.24,2.21
"29419",2020-01-26 08:30:00,2020-01-26,"8:30:00",0.218,8.812,0.11,9.83,84.7,6.41,9.71,50.88,2.21
"29519",2020-01-26 09:00:00,2020-01-26,"9:00:00",0.327,8.817,0.11,9.83,84.7,6.45,6.94,51.79,2.17
"29619",2020-01-26 09:30:00,2020-01-26,"9:30:00",0.539,8.817,0.1,9.69,83.5,6.42,9.13,48.77,1.98
"29719",2020-01-26 10:00:00,2020-01-26,"10:00:00",0.768,8.837,0.18,9.79,84.5,6.5,5.85,53.72,2.16
"29819",2020-01-26 10:30:00,2020-01-26,"10:30:00",1.034,8.814,0.3,9.71,83.8,6.53,8.79,55.65,2.37
"29919",2020-01-26 11:00:00,2020-01-26,"11:00:00",1.295,8.831,0.43,9.61,83,6.55,9.21,54.63,2.3
"30019",2020-01-26 11:30:00,2020-01-26,"11:30:00",1.538,8.859,0.63,9.79,84.7,6.62,9.25,47.96,1.81
"30119",2020-01-26 12:00:00,2020-01-26,"12:00:00",1.763,8.903,0.74,10.09,87.5,6.69,9.96,40.07,1.44
"30219",2020-01-26 12:30:00,2020-01-26,"12:30:00",1.936,8.957,0.84,10.25,89,6.74,11.01,36.57,1.31
"30319",2020-01-26 13:00:00,2020-01-26,"13:00:00",2.045,8.97,2.19,10.31,90.4,6.79,11.7,32.38,1.21
"30418",2020-01-26 13:30:00,2020-01-26,"13:30:00",2.129,8.981,6.05,10.22,91.9,7.15,11.71,27.73,1.15
"30518",2020-01-26 14:00:00,2020-01-26,"14:00:00",2.163,9.043,7.4,10.22,92.9,7.31,10.68,25.72,0.92
"30618",2020-01-26 14:30:00,2020-01-26,"14:30:00",2.087,9.072,5.28,10.24,91.8,7.19,10.22,29.31,1.1
"30718",2020-01-26 15:00:00,2020-01-26,"15:00:00",1.918,9.054,5.04,10.19,91.1,7.09,11.46,30.27,1.13
"30818",2020-01-26 15:30:00,2020-01-26,"15:30:00",1.657,9.089,2.87,10.15,89.6,6.89,8.91,37.94,1.37
"30918",2020-01-26 16:00:00,2020-01-26,"16:00:00",1.385,9.133,1.38,10,87.5,6.82,6.68,50.5,1.97
"31018",2020-01-26 16:30:00,2020-01-26,"16:30:00",1.101,9.136,0.75,9.9,86.4,6.79,5.77,55.93,2.35
"31118",2020-01-26 17:00:00,2020-01-26,"17:00:00",0.817,9.091,0.65,9.79,85.2,6.65,6.42,59.3,2.63
"31218",2020-01-26 17:30:00,2020-01-26,"17:30:00",0.555,9.081,0.52,9.57,83.2,6.6,13.11,63.37,3.19
"31318",2020-01-26 18:00:00,2020-01-26,"18:00:00",0.315,9.092,0.27,9.69,84.1,6.57,20.92,62.92,3.5
"31418",2020-01-26 18:30:00,2020-01-26,"18:30:00",0.187,9.107,0.24,9.85,85.6,6.57,67.86,45.55,4.57
"31518",2020-01-26 19:00:00,2020-01-26,"19:00:00",0.165,9.116,0.22,9.88,85.9,6.53,18.36,58.68,3.06
"31618",2020-01-26 19:30:00,2020-01-26,"19:30:00",0.162,9.114,0.2,9.89,85.9,6.53,13.41,59.16,2.89
"31718",2020-01-26 20:00:00,2020-01-26,"20:00:00",0.161,9.088,0.18,9.9,85.9,6.51,10.88,58.54,2.71
"31818",2020-01-26 20:30:00,2020-01-26,"20:30:00",0.159,9.078,0.17,9.9,85.9,6.5,9.74,58.05,2.67
"31918",2020-01-26 21:00:00,2020-01-26,"21:00:00",0.16,9.05,0.16,9.89,85.7,6.49,8.7,57.27,2.44
"32018",2020-01-26 21:30:00,2020-01-26,"21:30:00",0.16,9.009,0.16,9.9,85.7,6.49,8.48,56.52,2.36
"32118",2020-01-26 22:00:00,2020-01-26,"22:00:00",0.161,8.981,0.13,9.91,85.8,6.46,9.09,55.64,2.41
"32218",2020-01-26 22:30:00,2020-01-26,"22:30:00",0.162,8.947,0.14,9.91,85.7,6.47,7.67,54.74,2.21
"32318",2020-01-26 23:00:00,2020-01-26,"23:00:00",0.165,8.891,0.13,9.93,85.8,6.47,6.9,53.68,2.2
"32418",2020-01-26 23:30:00,2020-01-26,"23:30:00",0.33,8.847,0.13,9.91,85.5,6.52,5.14,54.09,2.17
"32518",2020-01-27 00:00:00,2020-01-27,"0:00:00",0.614,8.773,0.27,9.85,84.9,6.53,4.79,57.03,2.2
"32618",2020-01-27 00:30:00,2020-01-27,"0:30:00",0.906,8.563,0.46,10.05,86.3,6.62,11.52,57.32,2.55
"32718",2020-01-27 01:00:00,2020-01-27,"1:00:00",1.214,8.586,0.56,10.31,88.6,6.8,16.27,43.39,1.94
"32818",2020-01-27 01:30:00,2020-01-27,"1:30:00",1.487,8.677,0.56,10.35,89.2,6.79,16.84,39.53,1.58
"32918",2020-01-27 02:00:00,2020-01-27,"2:00:00",1.652,8.72,0.6,10.34,89.2,6.8,13.23,39.29,1.55
"33018",2020-01-27 02:30:00,2020-01-27,"2:30:00",1.789,8.732,0.64,10.33,89.2,6.8,14.21,39.1,1.54
"33118",2020-01-27 03:00:00,2020-01-27,"3:00:00",1.816,8.723,0.65,10.32,89,6.81,12.87,39.3,1.49
"33218",2020-01-27 03:30:00,2020-01-27,"3:30:00",1.771,8.653,0.6,10.32,88.9,6.8,12.27,40.96,1.65
"33318",2020-01-27 04:00:00,2020-01-27,"4:00:00",1.62,8.569,0.57,10.29,88.4,6.79,12.38,42.6,1.7
"33418",2020-01-27 04:30:00,2020-01-27,"4:30:00",1.41,8.481,0.51,10.11,86.7,6.72,10.65,48.52,1.93
"33518",2020-01-27 05:00:00,2020-01-27,"5:00:00",1.2,8.46,0.37,9.89,84.7,6.59,8.52,51.38,2.12
"33618",2020-01-27 05:30:00,2020-01-27,"5:30:00",0.977,8.464,0.25,9.61,82.2,6.52,6.61,51.04,2.04
"33718",2020-01-27 06:00:00,2020-01-27,"6:00:00",0.762,8.364,0.28,9.53,81.4,6.49,6.29,52.7,2.14
"33818",2020-01-27 06:30:00,2020-01-27,"6:30:00",0.566,8.277,0.14,9.57,81.4,6.46,6.02,50.67,2
"33918",2020-01-27 07:00:00,2020-01-27,"7:00:00",0.39,8.184,0.14,9.88,83.8,6.48,8.57,49.38,2.12
"34018",2020-01-27 07:30:00,2020-01-27,"7:30:00",0.249,8.137,0.14,10.08,85.5,6.48,14.54,47.57,2.44
"34118",2020-01-27 08:00:00,2020-01-27,"8:00:00",0.185,8.099,0.11,10.15,85.9,6.46,12.42,46.94,2.08
"34218",2020-01-27 08:30:00,2020-01-27,"8:30:00",0.167,8.06,0.11,10.18,86.1,6.47,11.61,47.09,1.96
"34318",2020-01-27 09:00:00,2020-01-27,"9:00:00",0.169,8.037,0.1,10.21,86.3,6.46,10.39,47.57,1.89
"34418",2020-01-27 09:30:00,2020-01-27,"9:30:00",0.23,8.047,0.11,10.22,86.5,6.5,7.76,48.77,1.93
"34518",2020-01-27 10:00:00,2020-01-27,"10:00:00",0.398,8.054,0.11,10.21,86.4,6.54,5.38,49.83,1.98
"34618",2020-01-27 10:30:00,2020-01-27,"10:30:00",0.626,8.09,0.16,10.18,86.2,6.54,5.9,50.31,1.94
"34718",2020-01-27 11:00:00,2020-01-27,"11:00:00",0.848,8.135,0.28,10.18,86.4,6.59,8.42,52.1,2.07
"34818",2020-01-27 11:30:00,2020-01-27,"11:30:00",1.097,8.177,0.38,9.73,82.7,6.56,7.42,52.95,2.06
"34918",2020-01-27 12:00:00,2020-01-27,"12:00:00",1.33,8.255,0.65,9.84,84,6.62,7.98,46.93,1.75
"35018",2020-01-27 12:30:00,2020-01-27,"12:30:00",1.554,8.357,0.83,10.14,86.8,6.7,9.14,39.4,1.39
"35118",2020-01-27 13:00:00,2020-01-27,"13:00:00",1.714,8.412,0.98,10.3,88.4,6.75,9.83,35.55,1.25
"35218",2020-01-27 13:30:00,2020-01-27,"13:30:00",1.875,8.453,1.16,10.4,89.5,6.8,10.47,32.58,1.17
"35318",2020-01-27 14:00:00,2020-01-27,"14:00:00",1.953,8.464,1.36,10.44,90,6.82,9.98,31.99,1.13
"35418",2020-01-27 14:30:00,2020-01-27,"14:30:00",1.957,8.52,3.1,10.36,90.4,6.95,10.07,30.16,1.13
"35518",2020-01-27 15:00:00,2020-01-27,"15:00:00",1.862,8.437,1.3,10.42,89.6,6.91,8.99,33.24,1.16
"35618",2020-01-27 15:30:00,2020-01-27,"15:30:00",1.664,8.334,0.83,10.22,87.5,6.8,9.46,40.28,1.51
"35718",2020-01-27 16:00:00,2020-01-27,"16:00:00",1.44,8.219,0.56,10.03,85.5,6.7,8.09,48.51,1.91
"35818",2020-01-27 16:30:00,2020-01-27,"16:30:00",1.204,8.138,0.32,10.09,85.6,6.66,4.91,49.9,1.94
"35918",2020-01-27 17:00:00,2020-01-27,"17:00:00",0.96,8.139,0.36,10.03,85.2,6.52,5.01,49.67,2.05
"36018",2020-01-27 17:30:00,2020-01-27,"17:30:00",0.698,8.2,0.42,9.97,84.8,6.51,7.71,52.77,2.28
"36118",2020-01-27 18:00:00,2020-01-27,"18:00:00",0.45,8.178,0.17,9.94,84.3,6.55,13.39,53.23,2.66
"36218",2020-01-27 18:30:00,2020-01-27,"18:30:00",0.251,8.25,0.2,10.28,87.5,6.63,341.99,19.21,10.19
"36318",2020-01-27 19:00:00,2020-01-27,"19:00:00",0.176,8.255,0.19,10.42,88.7,6.65,214.63,21,9.44
"36418",2020-01-27 19:30:00,2020-01-27,"19:30:00",0.184,8.277,0.17,10.38,88.3,6.63,74.69,43.05,5.58
"36518",2020-01-27 20:00:00,2020-01-27,"20:00:00",0.19,8.336,0.16,10.31,87.9,6.59,61.25,49.85,4.81
"36618",2020-01-27 20:30:00,2020-01-27,"20:30:00",0.191,8.384,0.14,10.25,87.4,6.55,56.53,58.62,4.1
"36718",2020-01-27 21:00:00,2020-01-27,"21:00:00",0.192,8.42,0.13,10.2,87.1,6.51,22.24,60.63,3.88
"36818",2020-01-27 21:30:00,2020-01-27,"21:30:00",0.195,8.445,0.11,10.17,86.8,6.53,19.27,60.37,3.53
"36918",2020-01-27 22:00:00,2020-01-27,"22:00:00",0.192,8.484,0.11,10.15,86.8,6.47,22.26,59.83,3.64
"37018",2020-01-27 22:30:00,2020-01-27,"22:30:00",0.192,8.506,0.1,10.1,86.4,6.45,19.33,58.25,3.24
"37118",2020-01-27 23:00:00,2020-01-27,"23:00:00",0.194,8.54,0.09,10.06,86.1,6.42,23.97,57.08,3.29
"37218",2020-01-27 23:30:00,2020-01-27,"23:30:00",0.22,8.59,0.09,10.04,86.1,6.39,16.28,60.17,3.22
"37318",2020-01-28 00:00:00,2020-01-28,"0:00:00",0.427,8.584,0.08,9.97,85.4,6.43,12.21,56.9,2.64
"37418",2020-01-28 00:30:00,2020-01-28,"0:30:00",0.686,8.631,0.19,9.69,83.2,6.46,8.42,65.83,3.12
