x_norm,y,mean_x,sd_x,pdp_var,season,window,window_c,x
0.08635153524679615,3.481948422166667,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,81.58056954082468
0.13090162064853164,3.482479063333334,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,84.39972814468373
0.17623615362887995,3.483755630333334,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,87.26852710547097
0.22036132992553908,3.48534221,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,90.06079718266093
0.2644865062221985,3.4876299523333336,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,92.85306725985093
0.30861168251885784,3.4903454930000004,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,95.64533733704093
0.3511025930267519,3.4924091553333336,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,98.33419000396461
0.3952277693234113,3.494090599333334,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,101.1264600811546
0.4360844140425403,3.495757330666667,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,103.71189533781201
0.47530679297290424,3.4964806753333337,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,106.19391318420311
0.5161634376920332,3.4949551840000006,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,108.7793484408605
0.5586543481999273,3.493144569166667,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,111.46820110778421
0.5962424613415259,3.4888272315,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,113.84680154390901
0.6338305744831249,3.484530082333334,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,116.22540198003382
0.6746872192022538,3.4787623623333337,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,118.81083723669121
0.7139095981326176,3.4743996895000002,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,121.29285508308232
0.7564005086405118,3.4682566163333335,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,123.98170775000601
0.7988914191484059,3.463146103666667,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,126.6705604169297
0.8381137980787698,3.4555982141666672,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,129.1525782633208
0.8757019112203682,3.4466130990000003,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,131.5311786994456
0.9181928217282628,3.4452810480000005,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,134.2200313663693
0.9557809348698612,3.4478993765000006,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,136.5986318024941
0.991734782222695,3.454040585666667,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,138.87381482835264
1.0293228953642934,3.4591739671666675,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,141.2524152644774
1.0685452742946573,3.4710478906666675,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,143.7344331108685
1.1044991216474906,3.4772934396666675,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,146.009616136727
1.1388187032115593,3.4937914806666672,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,148.18138175231925
1.1764068163531578,3.5114078025000004,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,150.55998218844405
1.2156291952835216,3.55471723,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,153.04200003483516
1.2548515742138857,3.585956970333333,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,155.52401788122626
1.2989767505105447,3.615914313333333,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,158.31628795841624
1.3480047241734996,3.656593763833333,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,161.4188102664051
1.3970326978364545,3.721058019333333,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,164.52133257439402
1.450963468865705,3.923228002166667,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,167.93410711318177
1.5081627714724855,3.9501235596666673,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,171.55371647250212
1.5653620740792662,3.9665746196666674,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,175.1733258318225
1.6290984398411075,3.998644370166667,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,179.20660483220803
1.7010061345467742,4.028760628666667,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,183.75697088392502
1.7827194239850321,4.125334451666668,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,188.92784139723983
1.8856781686772375,4.172325129166668,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,195.4431382440165
1.9691728078252497,4.200754359000001,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,200.72673373452156
2.0883271264841174,4.221973708000001,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,208.2668971170372
2.286073286924702,4.234507570833335,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,220.780403759259
2.648880292030567,4.243550256166668,76.11618779268196,63.28065543392265,creek_depth,Spring/Summer,1,S1,243.73906883837665
-1.2435986187414978,3.458464203500001,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,3.150429970867137
-1.0923708598155824,3.4518913996666676,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,12.155161567837453
-1.0875444419775213,3.4488961666666675,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,12.442546618804585
-1.0843268300854805,3.448080800000001,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,12.634136652782672
-1.0795004122474194,3.4475237933333345,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,12.921521703749804
-1.074673994409358,3.4487368170000012,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,13.20890675471697
-1.069847576571297,3.449048728500001,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,13.496291805684102
-1.066629964679256,3.4492980466666676,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,13.687881839662197
-1.0601947408951748,3.4497613431666676,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,14.071061907618365
-1.056977129003134,3.4502311453333343,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,14.26265194159646
-1.0553683230571136,3.450450453833334,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,14.35844695858551
-1.052150711165073,3.4508192991666675,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,14.55003699256359
-1.0489330992730321,3.4522660046666678,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,14.741627026541693
-1.044106681434971,3.4527799336666676,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,15.029012077508824
-1.0408890695429303,3.452963981833334,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,15.220602111486919
-1.0344538457588486,3.4538788006666676,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,15.603782179443115
-1.031236233866808,3.4540642106666675,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,15.795372213421196
-1.0264098160287467,3.454414648000001,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,16.08275726438834
-1.023192204136706,3.4545537193333344,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,16.274347298366422
-1.0199745922446652,3.4545585976666677,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,16.465937332344524
-1.0151481744066042,3.4545363066666677,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,16.753322383311655
-1.010321756568543,3.454393062333334,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,17.0407074342788
-1.0038865327844615,3.4545586281666676,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,17.423887502234983
-0.9974513090003799,3.4543422368333343,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,17.807067570191165
-0.9877984733242577,3.4539326578333345,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,18.381837672125435
-0.9797544435941559,3.453409194166668,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,18.86081275707067
-0.971710413864054,3.4519696436666676,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,19.339787842015895
-0.9620575781879317,3.4512966220000005,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,19.91455794395017
-0.9540135484578298,3.4507295136666674,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,20.393533028895405
-0.9443607127817075,3.4507296773333342,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,20.968303130829682
-0.9347078771055852,3.4503086691666676,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,21.54307323276396
-0.9234462354834426,3.4498143800000007,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,22.213638351687273
-0.904140564131198,3.4495753010000008,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,23.363178555555834
-0.8832260868329331,3.4495415491666677,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,24.608513776413425
-0.8574851916966071,3.449478705666668,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,26.14123404823816
-0.8269178787222199,3.449444343000001,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,27.961339371030036
-0.7963505657478326,3.449270348000001,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,29.781444693821918
-0.7609568349353844,3.449216115000001,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,31.888935067580924
-0.7271719100689564,3.4489469201666676,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,33.90063042435089
-0.6901693733104878,3.448845841166668,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,36.103915815098944
-0.6515580306059986,3.4484075951666675,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,38.40299622283605
-0.6097290760094688,3.448084099000001,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,40.89366666455125
-0.572726539251,3.4476561638333343,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,43.096952055299305
-0.5276799727624295,3.447493229500001,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,45.77921253099259
-0.48745982411192007,3.4472676901666675,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,48.17408795571873
-0.4440220635693698,3.447148713833334,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,50.760553414422986
-0.3989754970807992,3.447066016500001,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,53.44281389011627
-0.35714654248426936,3.446988238666668,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,55.933484331831465
-0.3137087819417191,3.447023836000001,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,58.51994979053571
-0.27187982734518934,3.4470403523333344,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,61.0106202322509
-0.2268332608566187,3.446847878166668,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,63.69288070794419
-0.1841033749303183,3.4468523698333344,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,66.2371963591732
-0.1399577397715183,3.4467949056666676,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,68.86581162535268
-0.09651997922896803,3.446530662333334,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,71.45227708405692
-0.051473412740397476,3.446389365500001,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,74.1345375597502
-0.008035652197847217,3.4464556411666676,77.19947927018325,59.544171393703046,creek_depth,Spring/Summer,2,S2,76.72100301845444
